enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
31805,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,0.0
18943,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,0.0
10783,city_101,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Early Stage Startup,0.0
19919,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,5000-9999,Pvt Ltd,0.0
14087,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,0.0
18584,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1.0
220,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
13828,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
20976,city_160,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,0.0
31602,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
19364,city_103,Male,No relevent experience,no_enrollment,Masters,Humanities,8,10000+,Pvt Ltd,0.0
6251,city_103,Male,No relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,0.0
30117,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,0.0
30379,city_149,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Funded Startup,0.0
16551,city_16,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,1.0
14461,city_155,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1.0
21867,city_179,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
9721,city_103,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,NGO,1.0
6042,city_103,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,0.0
17362,city_11,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1.0
10549,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
31712,city_103,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,100-500,Pvt Ltd,0.0
26559,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,0.0
14996,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
3042,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
20366,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1.0
12827,city_136,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Public Sector,0.0
1805,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,1.0
9062,city_155,Male,Has relevent experience,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,0.0
26208,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,0.0
3872,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
24496,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,1.0
27664,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,0.0
22049,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,0.0
22981,city_103,Male,Has relevent experience,no_enrollment,Phd,STEM,18,100-500,Pvt Ltd,0.0
17445,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
10063,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,0.0
11717,city_114,Male,No relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,0.0
2194,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,0.0
3551,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
5225,city_104,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,0.0
13546,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,0.0
8242,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1.0
12216,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1.0
17945,city_160,Male,Has relevent experience,Part time course,Graduate,Arts,3,500-999,Pvt Ltd,0.0
16069,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Public Sector,0.0
28744,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,0.0
8482,city_21,Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,0.0
32782,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Other,1.0
16509,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,0.0
29714,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,0.0
24239,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,0.0
15983,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,0.0
5973,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
8179,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,0.0
13985,city_65,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,0.0
30436,city_103,Male,No relevent experience,no_enrollment,Graduate,Other,6,10000+,Pvt Ltd,0.0
21307,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
19674,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
31058,city_103,Male,Has relevent experience,Full time course,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
13116,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
22901,city_41,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Early Stage Startup,0.0
22470,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,0.0
1762,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,0.0
31997,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,0.0
17231,city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
1364,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,20,100-500,Pvt Ltd,0.0
17907,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
7445,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,0.0
26001,city_7,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,0.0
3321,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
9010,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Funded Startup,0.0
31580,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,0.0
1954,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
9879,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
15174,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
388,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
16095,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,<10,Pvt Ltd,0.0
4111,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,0.0
21557,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
21259,city_160,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,NGO,1.0
18249,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,0.0
16414,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,0.0
16134,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,0.0
19609,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
24150,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1.0
2755,city_114,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
5613,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,0.0
31831,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
30002,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,<1,<10,Funded Startup,0.0
453,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1.0
1955,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
18246,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1.0
33185,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,0.0
4227,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,0.0
30340,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,0.0
15048,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
28358,city_77,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,0.0
16933,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
19041,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
31631,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,0.0
19749,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,0.0
33187,city_16,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,500-999,Pvt Ltd,0.0
9392,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,0.0
15940,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,0.0
12938,city_101,Male,Has relevent experience,Full time course,Graduate,STEM,1,10/49,Pvt Ltd,1.0
3025,city_103,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,100-500,Early Stage Startup,0.0
3992,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
21385,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,0.0
3613,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Funded Startup,0.0
12648,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Public Sector,0.0
26540,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,0.0
18151,city_160,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,0.0
25455,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
12418,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
14738,city_165,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,0.0
2382,city_77,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,0.0
12277,city_123,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Funded Startup,0.0
24529,city_136,Male,Has relevent experience,no_enrollment,Phd,STEM,19,50-99,Pvt Ltd,0.0
16071,city_128,Male,Has relevent experience,Part time course,Graduate,STEM,7,500-999,Pvt Ltd,1.0
27649,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
11454,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
10300,city_102,Male,No relevent experience,no_enrollment,Masters,Business Degree,10,10000+,Public Sector,0.0
24100,city_36,Male,No relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,0.0
23618,city_98,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,0.0
10510,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,500-999,Pvt Ltd,0.0
5773,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
4296,city_71,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Funded Startup,0.0
861,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,0.0
8621,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
29191,city_46,Male,No relevent experience,no_enrollment,Graduate,Humanities,12,10000+,Public Sector,0.0
29704,city_48,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1.0
7843,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1.0
26701,city_77,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,0.0
3694,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
24962,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,0.0
19555,city_65,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,0.0
1828,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1.0
28698,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1.0
28896,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
15089,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1.0
29540,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,0.0
27791,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,1.0
26282,city_24,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,0.0
8389,city_89,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,0.0
32886,city_16,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,10/49,Pvt Ltd,0.0
8371,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
24095,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,0.0
33365,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,0.0
1561,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1.0
7858,city_16,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,100-500,Pvt Ltd,0.0
31789,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,0.0
21776,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
11775,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
12103,city_116,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,0.0
29987,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
17023,city_16,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,0.0
6567,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0.0
352,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,0.0
21873,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
5604,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,0.0
2252,city_77,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
19445,city_117,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,1.0
32324,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
7390,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,0.0
345,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,6,100-500,Pvt Ltd,0.0
27229,city_16,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,0.0
7985,city_45,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,0.0
9783,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
1226,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,0.0
4379,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,5000-9999,NGO,0.0
15810,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
27668,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,0.0
23505,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,0.0
32778,city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1.0
30151,city_123,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,0.0
18729,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,0.0
29365,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
17172,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,0.0
21602,city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
7739,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,0.0
8928,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Pvt Ltd,0.0
11352,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1.0
26674,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,0.0
11818,city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
26244,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
32544,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
5804,city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,0.0
26086,city_73,Male,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,0.0
20093,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Funded Startup,0.0
6278,city_160,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,10000+,Public Sector,0.0
28114,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,0.0
24796,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,0.0
14912,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Other,0.0
7054,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,0.0
17560,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1.0
16878,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,0.0
4812,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,0.0
22122,city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
23103,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,1.0
18146,city_100,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,0.0
2843,city_105,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,0.0
16078,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Other,0.0
5039,city_45,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,0.0
45,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,0.0
31706,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1.0
19940,city_70,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,0.0
22827,city_114,Male,No relevent experience,no_enrollment,Phd,STEM,14,500-999,Public Sector,0.0
30955,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1.0
4423,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,18,5000-9999,Pvt Ltd,0.0
26686,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,0.0
31071,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,0.0
14700,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
12402,city_157,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0.0
13115,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,0.0
25649,city_114,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,0.0
23234,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,0.0
17943,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,0.0
4287,city_28,Male,No relevent experience,Full time course,Graduate,STEM,6,500-999,Public Sector,0.0
15204,city_103,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,<10,NGO,0.0
16503,city_116,Male,Has relevent experience,Full time course,Masters,STEM,6,1000-4999,Pvt Ltd,0.0
10836,city_16,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,100-500,Public Sector,0.0
32728,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
5135,city_150,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
10863,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,0.0
14977,city_10,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,0.0
15439,city_116,Male,Has relevent experience,Full time course,Masters,STEM,18,10/49,Funded Startup,0.0
31943,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,0.0
21539,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,0.0
13585,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,0.0
6265,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Early Stage Startup,0.0
28124,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1.0
23157,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
32983,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,0.0
11318,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,0.0
24199,city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,0.0
809,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,0.0
28426,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
9882,city_104,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
2823,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1.0
13413,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,0.0
25368,city_116,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
9919,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,0.0
13145,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,0.0
21254,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,0.0
3449,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,0.0
20524,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,0.0
15148,city_55,Male,Has relevent experience,Part time course,Graduate,STEM,12,100-500,Pvt Ltd,0.0
11044,city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,0.0
27827,city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1.0
29270,city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
14983,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,0.0
14103,city_64,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,0.0
21647,city_10,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
4126,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,0.0
8152,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1.0
22554,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1.0
8670,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,0.0
22307,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,0.0
13150,city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,0.0
7857,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1.0
16031,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
26945,city_114,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,0.0
14546,city_71,Male,Has relevent experience,Part time course,Masters,STEM,6,<10,Funded Startup,0.0
25228,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
13048,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
